Feature,Mean Difference,Paired t-test p,Wilcoxon p,Notes
Tool_GI_adverbs,-0.23488325689495956,0.004654005518326576,8.790070380013854e-05,Significant (higher in literal) but small effect
Food_GI_adverbs,0.05168377138389619,0.511601487822955,0.15771316657911527,Not significant
Vehicle_GI_adverbs,-0.11140993875273614,0.1699231229502016,0.07308805902462971,Not significant
Bldgpt_GI_adverbs,0.024092753077318584,0.7706546212647261,0.00015243780896537795,Significant (higher in metaphorical) but small effect
Comnobj_GI_adverbs,-0.12650892590642848,0.12410898044428781,0.10880943004054568,Not significant
Natobj_GI_adverbs,-0.11952914497667316,0.107603350719605,0.00028441947198294204,Significant (higher in literal) but small effect
Bodypt_GI_adverbs,0.14218272467926293,0.07308642842072728,0.21163774915965594,Not significant
Comform_GI_adverbs,0.1608770173229621,0.0549958991310603,0.37206035707124874,Not significant
Com_GI_adverbs,0.2229077960012078,0.007482813242578979,0.7690396574061742,Not significant
Say_GI_adverbs,0.0,,,Not significant
Need_GI_adverbs,0.12219699560964695,0.13123779364321284,0.6574591011752957,Not significant
Goal_GI_adverbs,0.0,,,Not significant
Try_GI_adverbs,-0.000519879522272238,0.9949337190953252,1.7417798181688245e-06,Significant (higher in literal) but small effect
Means_GI_adverbs,0.14096502550934337,0.08837810406676372,0.5443545582600418,Not significant
Persist_GI_adverbs,0.2004273679142548,0.005378911827973138,0.013269252995497919,Significant (higher in metaphorical) but small effect
Complet_GI_adverbs,-0.047612025308590114,0.532346266084923,0.030634958448440296,Significant (higher in literal) but small effect
Fail_GI_adverbs,0.1442808321691195,0.06916739691565352,0.19120670177239896,Not significant
Natrpro_GI_adverbs,0.013163728041929598,0.8728481757119508,0.2792627277631512,Not significant
Begin_GI_adverbs,-0.01987965936380914,0.8119193144233839,0.09921132068805567,Not significant
Vary_GI_adverbs,-0.14066577902680266,0.08856842949947201,0.0004874861589526083,Significant (higher in literal) but small effect
Increas_GI_adverbs,0.09681354408174446,0.2360853103694351,0.11623037029977598,Not significant
Decreas_GI_adverbs,-0.1714429607251504,0.03790283404860516,0.00010664088949447841,Significant (higher in literal) but small effect
Finish_GI_adverbs,0.010045010879221043,0.9018568405053813,0.010222593019949577,Significant (higher in metaphorical) but small effect
Stay_GI_adverbs,-0.05732191930295652,0.49008285907056426,0.02271621597962545,Significant (higher in literal) but small effect
Rise_GI_adverbs,0.0,,,Not significant
Exert_GI_adverbs,-0.11821530993443752,0.1538141567452086,0.0004234357706098343,Significant (higher in literal) but small effect
Fetch_GI_adverbs,-0.14946375783678265,0.0346259676340845,0.0020662274251935626,Significant (higher in literal) but small effect
Travel_GI_adverbs,0.10850548529582531,0.18261053094379132,0.6836688621328455,Not significant
Fall_GI_adverbs,-0.13759108239877305,0.08576552197945858,0.006502100570241111,Significant (higher in literal) but small effect
Think_GI_adverbs,-0.14808602824460515,0.07198862482620763,0.012063323418854825,Significant (higher in literal) but small effect
Know_GI_adverbs,0.15200287595928808,0.05535970879938667,0.23704000264526226,Not significant
Causal_GI_adverbs,-0.019841350964986265,0.8130536207125996,0.38659922199721586,Not significant
Ought_GI_adverbs,0.15141865548331193,0.06412271062155489,0.42637595733692935,Not significant
Perceiv_GI_adverbs,-0.00987201341927969,0.9052310846064268,0.0035590262285451393,Significant (higher in literal) but small effect
Compare_GI_adverbs,0.08465770078977665,0.2978462689932318,0.0761870390540117,Not significant
Eval_2_GI_adverbs,-0.06840636602779132,0.39824172191689766,4.6316110765685356e-05,Significant (higher in literal) but small effect
Eval_GI_adverbs,0.1984787272909539,0.014756485216251532,0.05048919353746687,Not significant
Solve_GI_adverbs,0.19845714166455886,0.017760616857710805,0.8790524774267092,Not significant
Abs_2_GI_adverbs,0.11689816263546007,0.15931089063691503,0.6633709941769136,Not significant
Abs_GI_adverbs,0.20401855233412008,0.012470183879112681,0.7614835288522488,Not significant
Quality_GI_adverbs,0.030798232012123422,0.7025564290561994,0.8024942942141675,Not significant
Quan_GI_adverbs,0.035400810184210346,0.6705392579162514,0.6664363209962726,Not significant
Numb_GI_adverbs,-0.05889158424497158,0.4830723519261795,0.03109338256057523,Significant (higher in literal) but small effect
Ord_GI_adverbs,-0.062424138846684296,0.4615391548616682,0.02611804468188062,Significant (higher in literal) but small effect
Card_GI_adverbs,0.04196955628839033,0.60136697781432,0.055077988871842,Not significant
Freq_GI_adverbs,0.13933501845916585,0.08532265466085603,0.02093578080413096,Significant (higher in metaphorical) but small effect
Dist_GI_adverbs,0.0,,,Not significant
Time_2_GI_adverbs,0.3474620921935884,4.1588808302451e-06,7.7279404266326e-08,Significant (higher in metaphorical) but small effect
Time_GI_adverbs,0.09066927189418103,0.268690125931632,0.025753872440057127,Significant (higher in metaphorical) but small effect
Space_GI_adverbs,0.3584651573920783,1.0854711419736245e-05,5.857851904845257e-05,Significant (higher in metaphorical) but small effect
Pos_GI_adverbs,0.011534102156613601,0.8925816688930975,0.18035698670417843,Not significant
Dim_GI_adverbs,0.22274994522820185,0.006291871291853368,0.6665373507560857,Not significant
Rel_GI_adverbs,-0.012502346917999833,0.8808391498434327,0.0730140093234476,Not significant
Color_GI_adverbs,-0.1668054161482334,0.043189458788405716,0.04085984371280629,Significant (higher in literal) but small effect
Self_GI_adverbs,-0.08213015623531832,0.3181272857087713,0.31731050786291415,Not significant
Our_GI_adverbs,0.0,,,Not significant
You_GI_adverbs,0.0,,,Not significant
Name_GI_adverbs,0.11026462617990765,0.1831510792031583,0.002991907350156389,Significant (higher in metaphorical) but small effect
Yes_GI_adverbs,-0.017808225828297823,0.8252748212736815,0.17438817685488062,Not significant
No_GI_adverbs,0.17532283311831004,0.035253348725634175,0.40924343275484987,Not significant
Negate_GI_adverbs,-0.42500724295191206,2.5099863749659444e-07,2.1788700177229837e-06,Significant (higher in literal) but small effect
Intrj_GI_adverbs,-0.050246417048518066,0.555982293144885,0.31204266125698643,Not significant
Iav_GI_adverbs,0.07003684786577748,0.3928357688540206,0.6478885273466324,Not significant
Dav_GI_adverbs,-0.050482948997728525,0.5603639007381664,0.008344082280894297,Significant (higher in literal) but small effect
Sv_GI_adverbs,0.16847177716108025,0.03751717097190082,0.8558740259882155,Not significant
Ipadj_GI_adverbs,0.12090095255546043,0.14187290879615314,0.3139380937749148,Not significant
Indadj_GI_adverbs,0.050947890241643215,0.5362700849340543,0.005657880051615342,Significant (higher in metaphorical) but small effect
Powgain_Lasswell_adverbs,0.15215759437504406,0.05485633413719275,0.1667151219425702,Not significant
Powloss_Lasswell_adverbs,0.14549126741691715,0.06651900844264018,0.1826340034848576,Not significant
Powends_Lasswell_adverbs,0.0,,,Not significant
Powaren_Lasswell_adverbs,-0.15552311600323188,0.05869964776137258,0.06559969214707187,Not significant
Powcon_Lasswell_adverbs,0.06974925453849197,0.39889564881828476,0.1454233890972766,Not significant
Powcoop_Lasswell_adverbs,-0.12983867952867734,0.11927911683050889,0.0002472665153291678,Significant (higher in literal) but small effect
Powaupt_Lasswell_adverbs,-0.13424018888941638,0.10275823477945652,0.027991815485665747,Significant (higher in literal) but small effect
Powpt_Lasswell_adverbs,-0.12160668871380453,0.141132232334755,0.00126913256558041,Significant (higher in literal) but small effect
Powdoct_Lasswell_adverbs,-0.11366877908836676,0.12576587464824035,0.0004242056861171181,Significant (higher in literal) but small effect
Powauth_Lasswell_adverbs,0.030765224508260778,0.7089181433592595,0.23588521058805278,Not significant
Powoth_Lasswell_adverbs,0.018566375214989023,0.8215429849073665,0.00043156053267097297,Significant (higher in metaphorical) but small effect
Powtot_Lasswell_adverbs,0.012001439914006543,0.8692014875835159,0.9892813338836561,Not significant
Rcethic_Lasswell_adverbs,0.2138849744134027,0.0075760374948891,0.03657475697977404,Significant (higher in metaphorical) but small effect
Rcrelig_Lasswell_adverbs,-0.09401786513488675,0.2531165047793386,0.17971249487899976,Not significant
Rcgain_Lasswell_adverbs,0.14422294227644505,0.08120336886790777,0.2515153338916448,Not significant
Rcloss_Lasswell_adverbs,0.0,,,Not significant
Rcends_Lasswell_adverbs,-0.1547978611074322,0.06089380109525828,0.002026287940515665,Significant (higher in literal) but small effect
Rctot_Lasswell_adverbs,0.23656381416260763,0.0037233282625016083,0.01176575250512385,Significant (higher in metaphorical) but small effect
Rspgain_Lasswell_adverbs,0.05756144181856708,0.46330941392904557,0.0063670047636451175,Significant (higher in metaphorical) but small effect
Rsploss_Lasswell_adverbs,-0.0816140228279007,0.31307369331345836,0.017993664699388373,Significant (higher in literal) but small effect
Rspoth_Lasswell_adverbs,0.018150667301414382,0.8250034458337544,7.843755356514223e-05,Significant (higher in metaphorical) but small effect
Rsptot_Lasswell_adverbs,0.05355024755480575,0.5012312608307975,0.0016126024595718672,Significant (higher in metaphorical) but small effect
Affgain_Lasswell_adverbs,-0.11617240108238344,0.15791803110813207,0.17971249487899976,Not significant
Affloss_Lasswell_adverbs,0.05148353434102411,0.5338427624662827,0.010797668709647303,Significant (higher in metaphorical) but small effect
Affpt_Lasswell_adverbs,0.00015332560437773238,0.9985164771544774,0.1091212854742424,Not significant
Affoth_Lasswell_adverbs,0.034939269490609465,0.6733794747543891,0.032240249343644355,Significant (higher in metaphorical) but small effect
Afftot_Lasswell_adverbs,0.06254153574656282,0.439831051239853,0.0579581306522906,Not significant
Wltpt_Lasswell_adverbs,-0.11614367471146132,0.15802085503125574,0.17971249487899976,Not significant
Wlttran_Lasswell_adverbs,0.0,,,Not significant
Wltoth_Lasswell_adverbs,-0.17905056791299806,0.029734364497213103,2.0587165239906598e-07,Significant (higher in literal) but small effect
Wlttot_Lasswell_adverbs,-0.1792173438632813,0.029582883363948067,1.9700796664427435e-07,Significant (higher in literal) but small effect
Wlbgain_Lasswell_adverbs,-0.08391148052626755,0.3077750220682786,0.28504940740261275,Not significant
Wlbloss_Lasswell_adverbs,0.09927656935189119,0.23503588657190413,0.07577230813158956,Not significant
Wlbphys_Lasswell_adverbs,-0.25024956833469303,0.0026554196351211957,3.0213053001018437e-05,Significant (higher in literal) but small effect
Wlbpsyc_Lasswell_adverbs,0.06885077751515306,0.4084061635986781,0.087762426554932,Not significant
Wlbpt_Lasswell_adverbs,0.03273755690779442,0.691167177260047,0.4982248534183389,Not significant
Wlbtot_Lasswell_adverbs,-0.22574477693431566,0.0070324542146358495,0.00016468543116255805,Significant (higher in literal) but small effect
Enlgain_Lasswell_adverbs,0.1130908561372233,0.16954353705878875,0.04875325987502055,Significant (higher in metaphorical) but small effect
Enlloss_Lasswell_adverbs,0.032359917779817116,0.691747689592505,1.1854714110187464e-05,Significant (higher in metaphorical) but small effect
Enlends_Lasswell_adverbs,-0.13118128873712798,0.11081338597956453,0.10247043485974937,Not significant
Enlpt_Lasswell_adverbs,-0.11624763874381822,0.15764896365130224,0.15729920705028502,Not significant
Enloth_Lasswell_adverbs,0.0311533533665772,0.7113456228293392,0.01978287390597686,Significant (higher in metaphorical) but small effect
Enltot_Lasswell_adverbs,0.08045306806324656,0.3360463668663892,0.05727677311605745,Not significant
Sklasth_Lasswell_adverbs,0.05730393724558105,0.4873659471090398,0.2477486327904176,Not significant
Sklpt_Lasswell_adverbs,0.08075985683185805,0.3262964027184245,0.5929800980174267,Not significant
Skloth_Lasswell_adverbs,0.047288574271353745,0.5673294153367894,0.027482039322075966,Significant (higher in metaphorical) but small effect
Skltot_Lasswell_adverbs,0.05134518229745656,0.531440267376994,0.04256074509481368,Significant (higher in metaphorical) but small effect
Trngain_Lasswell_adverbs,0.10554769591189044,0.19826225714815662,0.19203865934449726,Not significant
Trnloss_Lasswell_adverbs,0.009578683765874847,0.9078405321489965,0.001327084824893748,Significant (higher in metaphorical) but small effect
Tranlw_Lasswell_adverbs,-0.25913425479668845,0.0018679466675442181,2.0188650682132663e-05,Significant (higher in literal) but small effect
Meanslw_Lasswell_adverbs,0.07148639611287423,0.38861170881469376,0.021781083975167048,Significant (higher in metaphorical) but small effect
Endslw_Lasswell_adverbs,0.26665905694591985,0.000753820828574331,0.03711988449343671,Significant (higher in metaphorical) but small effect
Arenalw_Lasswell_adverbs,-0.1561949430592406,0.05884728290677923,1.017673291056001e-06,Significant (higher in literal) but small effect
Ptlw_Lasswell_adverbs,-0.11664457127017411,0.15628246678835317,0.010862224704815628,Significant (higher in literal) but small effect
Nation_Lasswell_adverbs,0.09381080145278718,0.2542936522308531,0.41279519225066696,Not significant
Anomie_Lasswell_adverbs,-0.08213015623531819,0.31812728570877113,0.31731050786291415,Not significant
Negaff_Lasswell_adverbs,0.11545768407004481,0.16098537653593495,0.836128347431814,Not significant
Posaff_Lasswell_adverbs,-0.24414904583065553,0.0031952726511479974,0.00012822536639801448,Significant (higher in literal) but small effect
Surelw_Lasswell_adverbs,0.21582933872958,0.00595035513592229,0.010935709019737366,Significant (higher in metaphorical) but small effect
If_Lasswell_adverbs,-0.0558779490619397,0.4884343146039397,0.054821335128761306,Not significant
Notlw_Lasswell_adverbs,-0.46928305901420714,7.619941160417762e-09,6.93120311421422e-08,Significant (higher in literal) but small effect
Timespc_Lasswell_adverbs,0.3923724855063868,4.5951549991429743e-07,1.2260763327089292e-08,Significant (higher in metaphorical) but small effect
formlw_Lasswell_adverbs,0.18735887279191643,0.0241997141091606,0.2713222911660239,Not significant
negative_adjectives_component,0.1998106846632976,0.014097964124083305,0.017988826435052195,Significant (higher in metaphorical) but small effect
social_order_component,0.3372594985017525,1.95586299175402e-05,5.891503262790591e-05,Significant (higher in metaphorical) but small effect
action_component,0.14119562456794243,0.06574095066256602,0.07173458711716432,Not significant
positive_adjectives_component,-0.08291857469461798,0.2770929509548429,0.3005529278043584,Not significant
joy_component,0.08793163317047825,0.24475271674698454,0.4489828389584727,Not significant
affect_friends_and_family_component,0.21797167386700134,0.003960517330919199,0.03526834847661775,Significant (higher in metaphorical) but small effect
fear_and_digust_component,0.2061120201147205,0.00885433264455863,0.011409680553788328,Significant (higher in metaphorical) but small effect
politeness_component,0.02450396821639565,0.7414579007846407,0.8853966954175104,Not significant
polarity_nouns_component,-0.06105722947349286,0.4324490307404567,0.07410785290831738,Not significant
polarity_verbs_component,-0.2477628137890359,0.0024444943739921274,0.008594346788682629,Significant (higher in literal) but small effect
virtue_adverbs_component,0.2288605207795486,0.006328745921388472,0.011788330772016275,Significant (higher in metaphorical) but small effect
positive_nouns_component,-0.11366379422007042,0.1496044573411115,0.21705406591231424,Not significant
respect_component,0.08851144498544727,0.23803207954175878,0.2605741311151585,Not significant
trust_verbs_component,-0.30301585472428827,0.0001498993281653321,0.000608577795941548,Significant (higher in literal) but small effect
failure_component,0.34275073567943154,1.4698613664429035e-05,5.405437089259481e-05,Significant (higher in metaphorical) but small effect
well_being_component,-0.030990513116004488,0.6627819617959032,0.4053825778786494,Not significant
economy_component,0.008452563171094139,0.9091931778324538,0.8683660880462862,Not significant
certainty_component,0.17208512692303124,0.021375961379994927,0.023998155633383506,Significant (higher in metaphorical) but small effect
positive_verbs_component,-0.29378919159569894,0.00027665447803516347,0.0012034443286687733,Significant (higher in literal) but small effect
objects_component,0.0893210442807194,0.21835072419308663,0.38511985261288106,Not significant
